integer value	ROI intensity	reference intensity
2020.000000	56304.000000	  0.003480
2040.000000	56835.000000	  0.003480
2060.000000	57145.000000	  0.003646
2080.000000	55429.000000	  0.003480
2100.000000	58609.000000	  0.003480
2120.000000	58752.000000	  0.003480
2140.000000	56710.000000	  0.003314
2160.000000	55292.000000	  0.003480
2180.000000	53625.000000	  0.003646
2200.000000	51517.000000	  0.003480
2220.000000	51321.000000	  0.003646
2240.000000	51147.000000	  0.003480
2260.000000	51743.000000	  0.003480
2280.000000	49511.000000	  0.003480
2300.000000	52249.000000	  0.003480
2320.000000	48496.000000	  0.003480
2340.000000	48699.000000	  0.003480
2360.000000	46922.000000	  0.003480
2380.000000	48125.000000	  0.003646
2400.000000	45370.000000	  0.003480
2420.000000	47544.000000	  0.003480
2440.000000	44479.000000	  0.003314
2460.000000	46457.000000	  0.003480
2480.000000	44460.000000	  0.003646
2500.000000	47166.000000	  0.003480
2520.000000	48322.000000	  0.003646
2540.000000	48423.000000	  0.003314
2560.000000	49862.000000	  0.003646
2580.000000	48821.000000	  0.003646
2600.000000	51694.000000	  0.003646
2620.000000	53768.000000	  0.003646
2640.000000	52755.000000	  0.003480
2660.000000	56776.000000	  0.003480
2680.000000	53894.000000	  0.003646
2700.000000	56697.000000	  0.003646
2720.000000	60675.000000	  0.003646
2740.000000	62297.000000	  0.003480
2760.000000	60577.000000	  0.003646
2780.000000	61336.000000	  0.003646
2800.000000	66851.000000	  0.003480
2820.000000	71141.000000	  0.003314
2840.000000	71378.000000	  0.003480
2860.000000	73582.000000	  0.003480
2880.000000	70603.000000	  0.003646
2900.000000	77592.000000	  0.003646
2920.000000	76047.000000	  0.003480
2940.000000	76668.000000	  0.003480
2960.000000	73822.000000	  0.003480
2980.000000	76692.000000	  0.003480
3000.000000	72149.000000	  0.003646
3020.000000	74047.000000	  0.003480
3040.000000	72376.000000	  0.003480
3060.000000	71543.000000	  0.003480
3080.000000	70533.000000	  0.003646
3100.000000	69509.000000	  0.003811
3120.000000	66686.000000	  0.003314
3140.000000	66018.000000	  0.003480
3160.000000	63093.000000	  0.003314
3180.000000	64511.000000	  0.003646
3200.000000	61658.000000	  0.003480
3220.000000	60017.000000	  0.003480
3240.000000	59219.000000	  0.003480
3260.000000	59817.000000	  0.003646
3280.000000	58546.000000	  0.003646
3300.000000	57833.000000	  0.003646
3320.000000	58303.000000	  0.003480
3340.000000	56377.000000	  0.003646
3360.000000	52958.000000	  0.003480
3380.000000	57889.000000	  0.003646
3400.000000	56334.000000	  0.003480
3420.000000	57626.000000	  0.003646
3440.000000	55563.000000	  0.003480
3460.000000	57378.000000	  0.003646
3480.000000	57708.000000	  0.003480
3500.000000	61186.000000	  0.003480
3520.000000	61421.000000	  0.003480
3540.000000	63907.000000	  0.003646
3560.000000	62230.000000	  0.003480
3580.000000	67681.000000	  0.003480
3600.000000	69436.000000	  0.003314
3620.000000	67536.000000	  0.003480
3640.000000	71200.000000	  0.003480
3660.000000	71092.000000	  0.003646
3680.000000	68345.000000	  0.003480
3700.000000	72854.000000	  0.003480
3720.000000	72783.000000	  0.003480
3740.000000	73527.000000	  0.003646
3760.000000	72118.000000	  0.003480
3780.000000	71782.000000	  0.003480
3800.000000	70243.000000	  0.003480
3820.000000	70410.000000	  0.003480
3840.000000	66133.000000	  0.003480
3860.000000	68238.000000	  0.003314
3880.000000	68157.000000	  0.003646
3900.000000	67027.000000	  0.003480
3920.000000	63316.000000	  0.003480
3940.000000	60673.000000	  0.003480
3960.000000	58605.000000	  0.003646
3980.000000	55601.000000	  0.003480
4000.000000	56363.000000	  0.003480
4020.000000	53436.000000	  0.003646
4040.000000	53944.000000	  0.003646
4060.000000	50555.000000	  0.003480
4080.000000	48844.000000	  0.003314
4100.000000	47787.000000	  0.003480
4120.000000	47077.000000	  0.003811
4140.000000	47515.000000	  0.003811
4160.000000	47790.000000	  0.003646
4180.000000	45940.000000	  0.003480
4200.000000	46634.000000	  0.003480
4220.000000	47071.000000	  0.003480
4240.000000	48097.000000	  0.003646
4260.000000	46934.000000	  0.003480
4280.000000	49158.000000	  0.003480
4300.000000	52750.000000	  0.003480
4320.000000	54289.000000	  0.003480
4340.000000	52786.000000	  0.003480
4360.000000	56205.000000	  0.003480
4380.000000	57086.000000	  0.003480
4400.000000	58788.000000	  0.003480
4420.000000	60618.000000	  0.003646
4440.000000	65981.000000	  0.003646
4460.000000	63730.000000	  0.003480
4480.000000	70003.000000	  0.003480
4500.000000	67554.000000	  0.003646
4520.000000	72717.000000	  0.003646
4540.000000	72294.000000	  0.003480
4560.000000	78882.000000	  0.003646
4580.000000	76895.000000	  0.003480
4600.000000	78030.000000	  0.003480
4620.000000	75926.000000	  0.003480
4640.000000	79529.000000	  0.003314
4660.000000	79946.000000	  0.003480
4680.000000	77344.000000	  0.003480
4700.000000	78255.000000	  0.003646
4720.000000	78661.000000	  0.003646
4740.000000	75297.000000	  0.003480
4760.000000	77018.000000	  0.003480
4780.000000	74832.000000	  0.003646
4800.000000	74284.000000	  0.003646
4820.000000	72504.000000	  0.003480
4840.000000	70488.000000	  0.003646
4860.000000	71049.000000	  0.003480
4880.000000	67746.000000	  0.003646
4900.000000	65569.000000	  0.003480
4920.000000	66162.000000	  0.003314
4940.000000	63161.000000	  0.003480
4960.000000	66088.000000	  0.003480
4980.000000	62678.000000	  0.003480
5000.000000	61296.000000	  0.003646
5020.000000	59228.000000	  0.003480
5040.000000	62891.000000	  0.003646
5060.000000	61371.000000	  0.003480
5080.000000	61489.000000	  0.003480
5100.000000	61207.000000	  0.003480
5120.000000	62329.000000	  0.003646
5140.000000	66533.000000	  0.003480
5160.000000	65708.000000	  0.003646
5180.000000	64755.000000	  0.003480
5200.000000	65278.000000	  0.003480
5220.000000	66477.000000	  0.003314
5240.000000	70036.000000	  0.003646
5260.000000	71509.000000	  0.003480
5280.000000	68947.000000	  0.003646
5300.000000	68487.000000	  0.003480
5320.000000	75911.000000	  0.003314
5340.000000	74633.000000	  0.003480
5360.000000	74827.000000	  0.003646
5380.000000	76118.000000	  0.003480
5400.000000	78197.000000	  0.003480
5420.000000	75617.000000	  0.003314
5440.000000	80128.000000	  0.003646
5460.000000	73995.000000	  0.003480
5480.000000	77941.000000	  0.003480
5500.000000	75528.000000	  0.003480
5520.000000	75893.000000	  0.003480
5540.000000	72880.000000	  0.003646
5560.000000	71182.000000	  0.003646
5580.000000	66901.000000	  0.003480
5600.000000	69800.000000	  0.003480
5620.000000	64999.000000	  0.003480
5640.000000	61848.000000	  0.003480
5660.000000	61049.000000	  0.003480
5680.000000	58960.000000	  0.003646
5700.000000	54265.000000	  0.003480
5720.000000	54112.000000	  0.003480
5740.000000	53963.000000	  0.003646
5760.000000	52031.000000	  0.003811
5780.000000	48634.000000	  0.003314
5800.000000	46374.000000	  0.003314
5820.000000	46348.000000	  0.003646
5840.000000	45615.000000	  0.003480
5860.000000	43545.000000	  0.003480
5880.000000	44158.000000	  0.003480
5900.000000	45104.000000	  0.003480
5920.000000	43246.000000	  0.003314
5940.000000	41099.000000	  0.003646
5960.000000	42095.000000	  0.003480
5980.000000	42624.000000	  0.003646
6000.000000	43387.000000	  0.003646
6020.000000	45194.000000	  0.003646
6040.000000	47036.000000	  0.003646
6060.000000	47014.000000	  0.003646
6080.000000	47780.000000	  0.003646
6100.000000	50974.000000	  0.003480
6120.000000	50403.000000	  0.003480
6140.000000	53272.000000	  0.003480
6160.000000	55981.000000	  0.003646
6180.000000	57765.000000	  0.003148
6200.000000	59436.000000	  0.003480
6220.000000	57109.000000	  0.003480
6240.000000	55932.000000	  0.003646
6260.000000	56122.000000	  0.003480
6280.000000	60176.000000	  0.003314
6300.000000	56801.000000	  0.003646
6320.000000	57933.000000	  0.003480
6340.000000	56090.000000	  0.003646
6360.000000	51801.000000	  0.003480
6380.000000	53122.000000	  0.003646
6400.000000	51037.000000	  0.003480
6420.000000	49261.000000	  0.003646
6440.000000	47605.000000	  0.003480
6460.000000	45888.000000	  0.003314
6480.000000	43683.000000	  0.003646
6500.000000	40897.000000	  0.003646
6520.000000	37998.000000	  0.003314
6540.000000	37559.000000	  0.003646
6560.000000	36602.000000	  0.003480
6580.000000	34325.000000	  0.003480
6600.000000	33966.000000	  0.003480
6620.000000	33182.000000	  0.003480
6640.000000	31056.000000	  0.003480
6660.000000	28677.000000	  0.003480
6680.000000	27600.000000	  0.003646
6700.000000	27777.000000	  0.003314
6720.000000	25400.000000	  0.003646
6740.000000	25856.000000	  0.003480
6760.000000	25381.000000	  0.003480
6780.000000	25089.000000	  0.003480
6800.000000	23742.000000	  0.003314
6820.000000	23228.000000	  0.003480
6840.000000	22685.000000	  0.003480
6860.000000	22314.000000	  0.003480
6880.000000	22876.000000	  0.003646
6900.000000	22872.000000	  0.003646
6920.000000	22304.000000	  0.003646
6940.000000	22394.000000	  0.003646
6960.000000	22250.000000	  0.003480
6980.000000	22055.000000	  0.003480
