integer value	ROI intensity	reference intensity
5060.000000	73331.000000	  0.003480
5080.000000	73015.000000	  0.003480
5100.000000	75289.000000	  0.003646
5120.000000	73725.000000	  0.003480
5140.000000	73782.000000	  0.003480
5160.000000	70873.000000	  0.003480
5180.000000	70132.000000	  0.003480
5200.000000	69109.000000	  0.003646
5220.000000	68581.000000	  0.003646
5240.000000	66382.000000	  0.003480
5260.000000	65900.000000	  0.003646
5280.000000	63550.000000	  0.003480
5300.000000	60843.000000	  0.003646
5320.000000	61508.000000	  0.003480
5340.000000	58237.000000	  0.003480
5360.000000	58286.000000	  0.003480
5380.000000	56557.000000	  0.003646
5400.000000	53867.000000	  0.003480
5420.000000	53335.000000	  0.003480
5440.000000	52091.000000	  0.003480
5460.000000	50150.000000	  0.003480
5480.000000	51031.000000	  0.003646
5500.000000	52696.000000	  0.003314
5520.000000	50285.000000	  0.003480
5540.000000	49913.000000	  0.003480
5560.000000	51540.000000	  0.003646
5580.000000	53007.000000	  0.003480
5600.000000	51588.000000	  0.003811
5620.000000	51811.000000	  0.003480
5640.000000	54850.000000	  0.003480
5660.000000	56108.000000	  0.003314
5680.000000	54895.000000	  0.003646
5700.000000	58624.000000	  0.003314
5720.000000	61156.000000	  0.003646
5740.000000	60567.000000	  0.003480
5760.000000	62926.000000	  0.003480
5780.000000	62530.000000	  0.003480
5800.000000	69344.000000	  0.003646
5820.000000	66275.000000	  0.003314
5840.000000	70005.000000	  0.003480
5860.000000	68784.000000	  0.003480
5880.000000	73194.000000	  0.003480
5900.000000	70910.000000	  0.003480
5920.000000	72107.000000	  0.003480
5940.000000	71520.000000	  0.003480
5960.000000	72392.000000	  0.003480
5980.000000	75390.000000	  0.003480
6000.000000	71170.000000	  0.003646
6020.000000	72541.000000	  0.003646
6040.000000	68121.000000	  0.003480
6060.000000	67083.000000	  0.003314
6080.000000	65570.000000	  0.003646
6100.000000	63678.000000	  0.003480
6120.000000	63142.000000	  0.003646
6140.000000	60321.000000	  0.003646
6160.000000	58191.000000	  0.003480
6180.000000	57602.000000	  0.003480
6200.000000	55416.000000	  0.003480
6220.000000	56115.000000	  0.003646
6240.000000	49536.000000	  0.003480
6260.000000	49302.000000	  0.003811
6280.000000	46727.000000	  0.003314
6300.000000	45094.000000	  0.003480
6320.000000	43871.000000	  0.003480
6340.000000	43230.000000	  0.003646
6360.000000	41156.000000	  0.003480
6380.000000	42201.000000	  0.003646
6400.000000	40555.000000	  0.003646
6420.000000	40010.000000	  0.003480
