integer value	ROI intensity	reference intensity
12550.000000	2329.000000	  0.003314
12600.000000	2383.000000	  0.003480
12650.000000	2257.000000	  0.003480
12700.000000	2309.000000	  0.003646
12750.000000	2347.000000	  0.003480
12800.000000	2400.000000	  0.003646
12850.000000	2383.000000	  0.003314
12900.000000	2193.000000	  0.003314
12950.000000	2355.000000	  0.003314
13000.000000	2392.000000	  0.003480
13050.000000	2418.000000	  0.003480
13100.000000	2496.000000	  0.003314
13150.000000	2488.000000	  0.003646
13200.000000	2503.000000	  0.003646
13250.000000	2501.000000	  0.003480
13300.000000	2611.000000	  0.003314
13350.000000	2651.000000	  0.003480
13400.000000	2791.000000	  0.003480
13450.000000	2863.000000	  0.003480
13500.000000	2935.000000	  0.003480
13550.000000	3093.000000	  0.003480
13600.000000	3125.000000	  0.003314
13650.000000	3422.000000	  0.003480
13700.000000	3527.000000	  0.003314
13750.000000	3736.000000	  0.003480
13800.000000	3977.000000	  0.003646
13850.000000	4174.000000	  0.003646
13900.000000	4435.000000	  0.003480
13950.000000	4954.000000	  0.003480
14000.000000	5338.000000	  0.003314
14050.000000	5838.000000	  0.003480
14100.000000	6344.000000	  0.003480
14150.000000	7176.000000	  0.003480
14200.000000	8265.000000	  0.003480
14250.000000	9539.000000	  0.003480
14300.000000	11243.000000	  0.003480
14350.000000	13488.000000	  0.003480
14400.000000	16533.000000	  0.003480
14450.000000	21241.000000	  0.003314
14500.000000	27616.000000	  0.003480
14550.000000	36142.000000	  0.003314
14600.000000	46113.000000	  0.003480
14650.000000	57002.000000	  0.003646
14700.000000	66954.000000	  0.003480
14750.000000	75790.000000	  0.003480
14800.000000	80126.000000	  0.003314
14850.000000	82390.000000	  0.003480
14900.000000	82522.000000	  0.003480
14950.000000	82161.000000	  0.003480
15000.000000	79394.000000	  0.003480
15050.000000	73991.000000	  0.003646
15100.000000	67591.000000	  0.003480
15150.000000	61087.000000	  0.003314
15200.000000	55912.000000	  0.003314
15250.000000	50727.000000	  0.003480
15300.000000	46488.000000	  0.003646
15350.000000	42658.000000	  0.003314
15400.000000	39502.000000	  0.003480
15450.000000	35760.000000	  0.003480
15500.000000	32901.000000	  0.003646
15550.000000	29843.000000	  0.003480
15600.000000	27305.000000	  0.003646
15650.000000	24674.000000	  0.003480
15700.000000	22859.000000	  0.003480
15750.000000	20680.000000	  0.003480
15800.000000	18651.000000	  0.003480
15850.000000	17292.000000	  0.003646
15900.000000	16187.000000	  0.003314
15950.000000	15011.000000	  0.003646
16000.000000	14044.000000	  0.003314
16050.000000	12971.000000	  0.003480
16100.000000	12168.000000	  0.003314
16150.000000	11137.000000	  0.003314
16200.000000	10504.000000	  0.003480
16250.000000	9876.000000	  0.003646
16300.000000	9205.000000	  0.003480
16350.000000	8601.000000	  0.003314
16400.000000	8633.000000	6383.000000
16450.000000	8302.000000	  0.000000
