integer value	ROI intensity	reference intensity
2640.000000	8754.000000	  0.003646
2660.000000	9157.000000	  0.003480
2680.000000	9458.000000	  0.003811
2700.000000	9318.000000	  0.003480
2720.000000	9145.000000	  0.003646
2740.000000	9376.000000	  0.003480
2760.000000	9867.000000	  0.003646
2780.000000	9747.000000	  0.003646
2800.000000	10109.000000	  0.003646
2820.000000	9881.000000	  0.003480
2840.000000	9809.000000	  0.003646
2860.000000	10198.000000	  0.003646
2880.000000	10553.000000	  0.003811
2900.000000	10823.000000	  0.003646
2920.000000	10947.000000	  0.003811
2940.000000	11255.000000	  0.003480
2960.000000	11751.000000	  0.003480
2980.000000	12232.000000	  0.003480
3000.000000	13279.000000	  0.003314
3020.000000	13549.000000	  0.003646
3040.000000	14332.000000	  0.003480
3060.000000	15230.000000	  0.003480
3080.000000	16327.000000	  0.003480
3100.000000	16223.000000	  0.003480
3120.000000	17142.000000	  0.003646
3140.000000	18115.000000	  0.003480
3160.000000	19211.000000	  0.003646
3180.000000	20191.000000	  0.003646
3200.000000	20899.000000	  0.003646
3220.000000	22378.000000	  0.003646
3240.000000	23410.000000	  0.003480
3260.000000	23178.000000	  0.003480
3280.000000	25235.000000	  0.003646
3300.000000	26108.000000	  0.003480
3320.000000	27147.000000	  0.003480
3340.000000	26594.000000	  0.003646
3360.000000	27369.000000	  0.003646
3380.000000	26546.000000	  0.003646
3400.000000	26525.000000	  0.003480
3420.000000	27203.000000	  0.003480
3440.000000	27803.000000	  0.003480
3460.000000	26323.000000	  0.003480
3480.000000	27060.000000	  0.003480
3500.000000	25837.000000	  0.003646
3520.000000	25352.000000	  0.003646
3540.000000	25008.000000	  0.003480
3560.000000	24553.000000	  0.003646
3580.000000	23900.000000	  0.003646
3600.000000	23710.000000	  0.003480
3620.000000	23140.000000	  0.003480
3640.000000	22509.000000	  0.003480
3660.000000	23108.000000	  0.003480
3680.000000	22760.000000	  0.003646
3700.000000	23880.000000	  0.003480
3720.000000	23120.000000	  0.003646
3740.000000	24411.000000	  0.003480
3760.000000	24285.000000	  0.003646
3780.000000	25783.000000	  0.003646
3800.000000	26696.000000	  0.003480
3820.000000	27098.000000	  0.003314
3840.000000	27094.000000	  0.003480
3860.000000	30122.000000	  0.003811
3880.000000	29322.000000	  0.003480
3900.000000	31811.000000	  0.003480
3920.000000	32741.000000	  0.003646
3940.000000	33466.000000	  0.003480
3960.000000	33739.000000	  0.003314
3980.000000	35048.000000	  0.003480
4000.000000	35008.000000	  0.003646
4020.000000	37158.000000	  0.003480
4040.000000	37918.000000	  0.003646
4060.000000	38973.000000	  0.003646
4080.000000	36957.000000	  0.003480
4100.000000	36861.000000	  0.003646
4120.000000	36065.000000	  0.003480
4140.000000	38411.000000	  0.003646
4160.000000	36533.000000	  0.003646
4180.000000	36417.000000	  0.003646
4200.000000	34874.000000	  0.003480
4220.000000	33835.000000	  0.003480
4240.000000	32249.000000	  0.003646
4260.000000	32144.000000	  0.003646
4280.000000	31822.000000	  0.003646
4300.000000	29732.000000	  0.003646
4320.000000	29518.000000	  0.003646
4340.000000	29878.000000	  0.003480
4360.000000	28481.000000	  0.003646
4380.000000	28447.000000	  0.003480
4400.000000	27507.000000	  0.003646
4420.000000	28971.000000	  0.003480
4440.000000	29018.000000	  0.003646
4460.000000	28194.000000	  0.003480
4480.000000	30878.000000	  0.003480
4500.000000	30364.000000	  0.003646
4520.000000	31955.000000	  0.003480
4540.000000	31186.000000	  0.003646
4560.000000	32808.000000	  0.003646
4580.000000	32107.000000	  0.003480
4600.000000	34093.000000	  0.003646
4620.000000	34115.000000	  0.003480
4640.000000	34483.000000	  0.003646
4660.000000	35247.000000	  0.003480
4680.000000	34436.000000	  0.003646
4700.000000	34784.000000	  0.003646
4720.000000	34225.000000	  0.003480
4740.000000	35377.000000	  0.003646
4760.000000	34459.000000	  0.003480
4780.000000	33728.000000	  0.003646
4800.000000	32403.000000	  0.003646
4820.000000	32336.000000	  0.003646
4840.000000	30953.000000	  0.003480
4860.000000	29951.000000	  0.003646
4880.000000	29291.000000	  0.003646
4900.000000	28087.000000	  0.003646
4920.000000	27839.000000	  0.003480
4940.000000	25966.000000	  0.003314
4960.000000	25535.000000	  0.003646
4980.000000	24723.000000	  0.003480
5000.000000	23887.000000	  0.003480
5020.000000	24102.000000	  0.003480
5040.000000	24210.000000	  0.003480
5060.000000	23847.000000	  0.003646
5080.000000	23880.000000	  0.003646
5100.000000	24802.000000	  0.003480
5120.000000	25052.000000	  0.003480
5140.000000	24797.000000	  0.003646
5160.000000	26350.000000	  0.003646
5180.000000	27651.000000	  0.003646
5200.000000	28885.000000	  0.003480
5220.000000	29000.000000	  0.003646
5240.000000	31533.000000	  0.003480
5260.000000	31148.000000	  0.003480
5280.000000	32947.000000	  0.003480
5300.000000	33888.000000	  0.003480
5320.000000	34512.000000	  0.003480
5340.000000	36257.000000	  0.003480
5360.000000	36719.000000	  0.003811
5380.000000	37134.000000	  0.003480
5400.000000	36803.000000	  0.003811
5420.000000	37309.000000	  0.003480
5440.000000	38082.000000	  0.003646
5460.000000	37398.000000	  0.003314
5480.000000	36397.000000	  0.003480
5500.000000	37847.000000	  0.003646
5520.000000	35321.000000	  0.003480
5540.000000	34072.000000	  0.003314
5560.000000	34236.000000	  0.003480
5580.000000	32635.000000	  0.003480
5600.000000	32070.000000	  0.003646
5620.000000	31228.000000	  0.003480
5640.000000	30570.000000	  0.003480
5660.000000	31385.000000	  0.003480
5680.000000	28623.000000	  0.003480
5700.000000	30456.000000	  0.003480
5720.000000	28750.000000	  0.003314
5740.000000	28909.000000	  0.003480
5760.000000	29030.000000	  0.003646
5780.000000	29113.000000	  0.003811
5800.000000	29379.000000	  0.003646
5820.000000	31496.000000	  0.003646
5840.000000	31263.000000	  0.003480
5860.000000	32582.000000	  0.003646
5880.000000	31992.000000	  0.003811
5900.000000	34556.000000	  0.003480
5920.000000	35199.000000	  0.003314
5940.000000	35122.000000	  0.003646
5960.000000	36104.000000	  0.003646
5980.000000	37053.000000	  0.003646
6000.000000	37366.000000	  0.003314
6020.000000	36237.000000	  0.003314
6040.000000	35943.000000	  0.003480
6060.000000	36530.000000	  0.003480
6080.000000	37822.000000	  0.003480
6100.000000	34510.000000	  0.003480
6120.000000	35596.000000	  0.003480
6140.000000	33208.000000	  0.003480
6160.000000	33531.000000	  0.003480
6180.000000	31563.000000	  0.003646
6200.000000	31017.000000	  0.003646
6220.000000	28849.000000	  0.003646
6240.000000	28823.000000	  0.003646
6260.000000	27247.000000	  0.003314
6280.000000	25131.000000	  0.003480
6300.000000	24951.000000	  0.003646
6320.000000	23326.000000	  0.003480
6340.000000	21885.000000	  0.003646
6360.000000	21239.000000	  0.003646
6380.000000	20323.000000	  0.003646
6400.000000	20952.000000	  0.003314
6420.000000	19943.000000	  0.003480
6440.000000	20294.000000	  0.003480
6460.000000	19725.000000	  0.003646
6480.000000	20122.000000	  0.003646
6500.000000	22073.000000	  0.003646
6520.000000	21894.000000	  0.003480
6540.000000	21969.000000	  0.003480
6560.000000	22618.000000	  0.003480
6580.000000	24091.000000	  0.003480
6600.000000	24485.000000	  0.003480
6620.000000	24990.000000	  0.003646
6640.000000	25593.000000	  0.003480
6660.000000	26103.000000	  0.003646
6680.000000	25627.000000	  0.003480
6700.000000	26160.000000	  0.003314
6720.000000	25145.000000	  0.003646
6740.000000	24662.000000	  0.003480
6760.000000	23122.000000	  0.003480
6780.000000	23366.000000	  0.003480
6800.000000	21516.000000	  0.003480
6820.000000	21726.000000	  0.003646
6840.000000	19975.000000	  0.003480
6860.000000	19167.000000	  0.003480
6880.000000	17912.000000	  0.003480
6900.000000	16498.000000	  0.003480
6920.000000	16220.000000	  0.003646
6940.000000	15096.000000	  0.003480
6960.000000	14155.000000	  0.003480
6980.000000	13394.000000	  0.003646
7000.000000	12824.000000	  0.003646
7020.000000	11993.000000	  0.003480
7040.000000	11439.000000	  0.003811
7060.000000	10846.000000	  0.003646
7080.000000	10627.000000	  0.003646
7100.000000	10290.000000	  0.003314
7120.000000	9798.000000	  0.003480
7140.000000	9570.000000	  0.003646
7160.000000	9461.000000	  0.003646
7180.000000	9246.000000	  0.003314
7200.000000	9005.000000	  0.003646
7220.000000	8959.000000	  0.003480
7240.000000	8997.000000	  0.003480
7260.000000	8973.000000	  0.003646
7280.000000	8576.000000	  0.003480
7300.000000	8795.000000	  0.003314
7320.000000	8527.000000	  0.003480
7340.000000	8469.000000	  0.003646
7360.000000	8136.000000	  0.003811
7380.000000	8267.000000	  0.003480
7400.000000	8742.000000	  0.003646
7420.000000	8328.000000	  0.003646
7440.000000	8312.000000	  0.003646
7460.000000	8255.000000	  0.003646
7480.000000	8676.000000	  0.003646
